Time,App_Name,Inactivity Duration(s),Keystroke_Count,Speed(ms),Prev_PAM_Val,PAM_Val,example_id
2021-09-10 17:00:00,explorer.exe,4387.8720703125,87,2.8586230278015137,2.0,2,80
2021-09-10 13:30:00,explorer.exe,3978.7470703125,95,9.04677963256836,0.0,2,81
2021-09-10 14:00:00,explorer.exe,4705.30419921875,189,7.420461654663086,2.0,2,81
2021-09-10 14:30:00,explorer.exe,4688.46728515625,197,4.754426002502441,2.0,2,81
2021-09-10 15:00:00,explorer.exe,2891.314453125,87,4.3261542320251465,2.0,2,81
2021-09-10 15:30:00,explorer.exe,2703.5185546875,87,4.318146705627441,2.0,2,81
2021-09-10 16:00:00,explorer.exe,1927.4471435546875,87,3.129683256149292,2.0,2,81
2021-09-10 16:30:00,explorer.exe,1229.9349365234375,87,3.0590341091156006,2.0,2,81
2021-09-10 17:00:00,explorer.exe,2343.31640625,87,2.556074857711792,2.0,2,81
2021-09-10 13:30:00,explorer.exe,4229.90380859375,189,5.747457504272461,0.0,2,82
2021-09-10 14:00:00,explorer.exe,2361.166748046875,87,3.3604092597961426,2.0,2,82
2021-09-10 14:30:00,explorer.exe,2235.531005859375,87,3.1319692134857178,2.0,2,82
2021-09-10 15:00:00,explorer.exe,3130.7724609375,87,2.7853634357452397,2.0,2,82
2021-09-10 15:30:00,explorer.exe,3674.5654296875,87,2.594604730606079,2.0,2,82
2021-09-10 16:00:00,explorer.exe,4634.52490234375,87,2.8401875495910645,2.0,2,82
2021-09-10 16:30:00,explorer.exe,8543.4931640625,197,3.337485790252685,2.0,2,82
2021-09-10 17:00:00,explorer.exe,8582.0185546875,197,5.408310890197754,2.0,2,82
2021-09-10 13:30:00,explorer.exe,5189.048828125,189,8.684894561767578,0.0,1,83
2021-09-10 14:00:00,explorer.exe,4593.83642578125,87,8.911640167236328,1.0,2,83
2021-09-10 14:30:00,explorer.exe,2674.206298828125,87,7.347893238067627,2.0,2,83
2021-09-10 15:00:00,explorer.exe,1609.2230224609375,87,4.321530342102051,2.0,2,83
2021-09-10 15:30:00,explorer.exe,930.0206298828124,87,3.091503143310547,2.0,2,83
2021-09-10 16:00:00,explorer.exe,816.646728515625,87,2.7961716651916504,2.0,2,83
2021-09-10 16:30:00,explorer.exe,1636.2607421875,87,2.6581971645355225,2.0,2,83
2021-09-10 17:00:00,explorer.exe,4366.8876953125,87,2.6299943923950195,2.0,2,83
2021-09-10 13:30:00,explorer.exe,5787.1640625,323,9.983821868896484,0.0,2,84
2021-09-10 14:00:00,explorer.exe,4475.69580078125,434,10.564807891845703,2.0,2,84
2021-09-10 14:30:00,explorer.exe,2133.391357421875,434,10.729376792907717,2.0,2,84
2021-09-10 15:00:00,explorer.exe,3378.93701171875,483,11.127431869506836,2.0,2,84
2021-09-10 15:30:00,explorer.exe,1825.3955078125,87,6.682761669158936,2.0,2,84
2021-09-10 16:00:00,explorer.exe,2610.280029296875,87,4.366278171539307,2.0,2,84
2021-09-10 16:30:00,explorer.exe,1922.890869140625,87,5.119943618774414,2.0,2,84
2021-09-10 17:00:00,explorer.exe,3622.400146484375,87,4.047214508056641,2.0,2,84
2021-09-10 13:30:00,opera.exe,5475.9404296875,142,12.777603149414062,0.0,3,85
2021-09-10 14:00:00,opera.exe,5213.06640625,181,15.494272232055664,3.0,3,85
2021-09-10 14:30:00,opera.exe,4835.216796875,181,14.327187538146973,3.0,3,85
2021-09-10 15:00:00,opera.exe,4158.59375,189,9.596672058105469,3.0,3,85
2021-09-10 15:30:00,explorer.exe,3551.977783203125,189,6.6210126876831055,3.0,2,85
2021-09-10 16:00:00,explorer.exe,2357.488037109375,87,6.167422771453857,2.0,2,85
2021-09-10 16:30:00,explorer.exe,1150.147216796875,87,3.1426749229431152,2.0,2,85
2021-09-10 17:00:00,explorer.exe,1396.6732177734375,87,2.4335007667541504,2.0,2,85
2021-09-10 13:30:00,opera.exe,5867.30615234375,181,12.497455596923828,0.0,3,86
2021-09-10 14:00:00,brave.exe,6506.71630859375,181,12.69033432006836,3.0,3,86
2021-09-10 14:30:00,opera.exe,5258.29150390625,181,13.957456588745115,3.0,3,86
2021-09-10 15:00:00,opera.exe,3328.347412109375,109,13.427240371704102,3.0,3,86
2021-09-10 15:30:00,opera.exe,2681.177978515625,200,13.136164665222168,3.0,2,86
2021-09-10 16:00:00,explorer.exe,2880.441650390625,434,11.90647029876709,2.0,2,86
2021-09-10 16:30:00,explorer.exe,2267.32373046875,87,6.178866863250732,2.0,2,86
2021-09-10 17:00:00,explorer.exe,1356.3896484375,87,5.382763385772705,2.0,2,86
2021-09-10 13:30:00,explorer.exe,5714.43408203125,87,7.965171813964844,0.0,2,87
2021-09-10 14:00:00,explorer.exe,3995.124755859375,87,4.625945091247559,2.0,2,87
2021-09-10 14:30:00,explorer.exe,5339.25732421875,197,3.3134641647338867,2.0,2,87
2021-09-10 15:00:00,explorer.exe,4825.720703125,87,3.6041738986968994,2.0,2,87
2021-09-10 15:30:00,explorer.exe,3608.067626953125,87,3.2219042778015137,2.0,2,87
2021-09-10 16:00:00,explorer.exe,4353.42919921875,87,2.64175033569336,2.0,2,87
2021-09-10 16:30:00,explorer.exe,5805.1533203125,87,3.349987506866455,2.0,2,87
2021-09-10 17:00:00,explorer.exe,6986.42138671875,87,3.0417795181274414,2.0,2,87
2021-09-10 13:30:00,opera.exe,3999.225830078125,57,13.301542282104492,0.0,2,88
2021-09-10 14:00:00,opera.exe,5424.51708984375,181,13.790190696716309,2.0,2,88
2021-09-10 14:30:00,opera.exe,4955.60791015625,57,12.447707176208496,2.0,2,88
2021-09-10 15:00:00,explorer.exe,3129.245849609375,142,12.987626075744627,2.0,2,88
2021-09-10 15:30:00,explorer.exe,3032.4658203125,87,11.255032539367676,2.0,2,88
2021-09-10 16:00:00,explorer.exe,4394.26904296875,197,11.80629825592041,2.0,2,88
2021-09-10 16:30:00,explorer.exe,2998.260498046875,57,12.650063514709473,2.0,2,88
2021-09-10 17:00:00,explorer.exe,2956.3837890625,87,8.22625732421875,2.0,2,88
2021-09-10 13:30:00,explorer.exe,5693.59912109375,144,11.261504173278809,0.0,2,89
2021-09-10 14:00:00,explorer.exe,3861.360107421875,87,9.43716812133789,2.0,2,89
2021-09-10 14:30:00,explorer.exe,3473.4462890625,169,10.799637794494627,2.0,2,89
2021-09-10 15:00:00,explorer.exe,2537.278564453125,87,8.715764999389648,2.0,2,89
2021-09-10 15:30:00,explorer.exe,2043.974365234375,87,5.445606231689453,2.0,2,89
2021-09-10 16:00:00,explorer.exe,1262.921142578125,87,5.602921485900879,2.0,2,89
2021-09-10 16:30:00,explorer.exe,757.7666015625,87,4.831858158111572,2.0,2,89
2021-09-10 17:00:00,explorer.exe,1413.391845703125,87,8.209957122802734,2.0,2,89
2021-09-10 13:30:00,explorer.exe,4285.05126953125,87,8.28964614868164,0.0,2,90
2021-09-10 14:00:00,explorer.exe,984.2130126953124,87,4.904020309448242,2.0,2,90
2021-09-10 14:30:00,explorer.exe,506.9934997558594,87,3.3831167221069336,2.0,2,90
2021-09-10 15:00:00,explorer.exe,458.2677612304688,87,2.851722002029419,2.0,2,90
2021-09-10 15:30:00,explorer.exe,599.101806640625,87,4.312602996826172,2.0,2,90
2021-09-10 16:00:00,explorer.exe,749.43017578125,87,3.06540584564209,2.0,2,90
2021-09-10 16:30:00,explorer.exe,1535.2635498046875,87,4.029799938201904,2.0,2,90
2021-09-10 17:00:00,explorer.exe,2246.659912109375,87,5.34807014465332,2.0,2,90
2021-09-10 13:30:00,explorer.exe,4275.66259765625,87,6.120361804962158,0.0,2,91
2021-09-10 14:00:00,explorer.exe,3307.144287109375,87,3.842630863189697,2.0,2,91
2021-09-10 14:30:00,explorer.exe,2852.249755859375,87,5.330610275268555,2.0,2,91
2021-09-10 15:00:00,explorer.exe,4737.08544921875,87,5.665834426879883,2.0,2,91
2021-09-10 15:30:00,explorer.exe,5603.35400390625,87,5.700915336608887,2.0,2,91
2021-09-10 16:00:00,explorer.exe,5730.60693359375,57,10.550141334533691,2.0,2,91
2021-09-10 16:30:00,explorer.exe,4380.29052734375,57,12.942307472229004,2.0,2,91
2021-09-10 17:00:00,opera.exe,2685.044677734375,57,15.308984756469728,2.0,2,91
2021-09-10 13:30:00,explorer.exe,5116.39453125,434,11.287095069885254,0.0,2,92
2021-09-10 14:00:00,explorer.exe,3793.869140625,87,10.598956108093262,2.0,2,92
2021-09-10 14:30:00,explorer.exe,2416.799072265625,87,6.029382705688477,2.0,2,92
2021-09-10 15:00:00,explorer.exe,1546.0224609375,87,3.720993757247925,2.0,2,92
2021-09-10 15:30:00,explorer.exe,1633.35791015625,87,3.3460583686828613,2.0,2,92
2021-09-10 16:00:00,explorer.exe,1411.77197265625,87,2.7828407287597656,2.0,2,92
2021-09-10 16:30:00,explorer.exe,1839.7125244140625,87,4.161677360534668,2.0,2,92
2021-09-10 17:00:00,explorer.exe,3896.398193359375,7,8.428566932678223,2.0,2,92
2021-09-10 13:30:00,Skype.exe,6761.2958984375,214,11.762840270996094,0.0,3,93
2021-09-10 14:00:00,opera.exe,5839.54248046875,181,12.901507377624512,3.0,3,93
2021-09-10 14:30:00,brave.exe,6186.41650390625,214,12.235106468200684,3.0,3,93
2021-09-10 15:00:00,explorer.exe,5364.626953125,243,11.104598999023438,3.0,3,93
2021-09-10 15:30:00,explorer.exe,2995.55029296875,87,6.83558464050293,3.0,2,93
2021-09-10 16:00:00,explorer.exe,3152.788818359375,87,6.7403564453125,2.0,2,93
2021-09-10 16:30:00,explorer.exe,1995.608154296875,434,10.896291732788086,2.0,2,93
2021-09-10 17:00:00,explorer.exe,1338.39208984375,434,12.218695640563965,2.0,2,93
2021-09-10 13:30:00,explorer.exe,4763.43017578125,189,8.765045166015625,0.0,1,94
2021-09-10 14:00:00,explorer.exe,3646.3671875,434,9.709238052368164,1.0,2,94
2021-09-10 14:30:00,explorer.exe,2441.6865234375,434,10.385416984558104,2.0,2,94
2021-09-10 15:00:00,explorer.exe,1605.1114501953125,87,4.105279445648193,2.0,2,94
2021-09-10 15:30:00,explorer.exe,2071.833740234375,87,5.073821067810059,2.0,2,94
2021-09-10 16:00:00,explorer.exe,1775.3970947265625,87,5.327163696289063,2.0,2,94
2021-09-10 16:30:00,explorer.exe,1484.2008056640625,87,4.914787292480469,2.0,2,94
2021-09-10 17:00:00,explorer.exe,1859.4700927734373,57,11.045259475708008,2.0,2,94
2021-09-10 13:30:00,brave.exe,5401.5380859375,181,13.966989517211914,0.0,3,95
2021-09-10 14:00:00,brave.exe,5385.4931640625,181,13.573634147644045,3.0,3,95
2021-09-10 14:30:00,opera.exe,4522.14599609375,189,11.016162872314451,3.0,3,95
2021-09-10 15:00:00,explorer.exe,3795.646484375,97,6.855417728424072,3.0,3,95
2021-09-10 15:30:00,explorer.exe,3968.539794921875,87,6.928723812103272,3.0,2,95
2021-09-10 16:00:00,explorer.exe,1676.91162109375,87,4.628805637359619,2.0,2,95
2021-09-10 16:30:00,explorer.exe,1128.7025146484375,87,2.659083366394043,2.0,2,95
2021-09-10 17:00:00,explorer.exe,1286.559814453125,87,2.619259834289551,2.0,2,95
2021-09-10 13:30:00,opera.exe,5580.99951171875,142,11.481698036193848,0.0,3,96
2021-09-10 14:00:00,explorer.exe,5719.86767578125,361,8.863676071166992,3.0,2,96
2021-09-10 14:30:00,explorer.exe,2040.2728271484373,87,5.459388256072998,2.0,2,96
2021-09-10 15:00:00,explorer.exe,1350.372802734375,87,5.431779861450195,2.0,2,96
2021-09-10 15:30:00,explorer.exe,1248.701171875,87,6.905248641967773,2.0,2,96
2021-09-10 16:00:00,explorer.exe,1456.2747802734375,87,8.080604553222656,2.0,2,96
2021-09-10 16:30:00,explorer.exe,2407.102783203125,87,10.338436126708984,2.0,2,96
2021-09-10 17:00:00,explorer.exe,3445.241943359375,57,14.323708534240724,2.0,2,96
2021-09-10 13:30:00,brave.exe,5904.19873046875,181,10.394827842712402,0.0,3,97
2021-09-10 14:00:00,brave.exe,5309.2119140625,181,12.186786651611328,3.0,3,97
2021-09-10 14:30:00,opera.exe,5145.65625,181,11.741890907287598,3.0,2,97
2021-09-10 15:00:00,opera.exe,4878.36083984375,181,12.532914161682127,2.0,2,97
2021-09-10 15:30:00,explorer.exe,3523.607666015625,181,10.653220176696776,2.0,2,97
2021-09-10 16:00:00,explorer.exe,2816.322509765625,87,9.656564712524414,2.0,2,97
2021-09-10 16:30:00,explorer.exe,1833.302978515625,87,9.4197416305542,2.0,2,97
2021-09-10 17:00:00,explorer.exe,2113.51416015625,87,6.912200927734375,2.0,2,97
2021-09-10 13:30:00,TopTracker.exe,8693.80859375,280,12.386807441711426,0.0,3,98
2021-09-10 14:00:00,Ssms.exe,8118.6865234375,133,11.21872329711914,3.0,3,98
2021-09-10 14:30:00,brave.exe,7341.8544921875,171,13.237841606140137,3.0,3,98
2021-09-10 15:00:00,TopTracker.exe,7019.517578125,189,11.30121612548828,3.0,3,98
2021-09-10 15:30:00,opera.exe,5183.72607421875,171,12.01541519165039,3.0,3,98
2021-09-10 16:00:00,opera.exe,4383.02392578125,189,10.811341285705566,3.0,3,98
2021-09-10 16:30:00,explorer.exe,2561.528076171875,87,6.381206035614014,3.0,2,98
2021-09-10 17:00:00,explorer.exe,612.246337890625,87,2.905426502227783,2.0,2,98
2021-09-10 13:30:00,opera.exe,5134.1708984375,262,11.14279556274414,0.0,1,99
2021-09-10 14:00:00,brave.exe,5927.74169921875,181,13.565923690795898,1.0,1,99
2021-09-10 14:30:00,TopTracker.exe,6762.9775390625,142,10.445098876953123,1.0,3,99
2021-09-10 15:00:00,TopTracker.exe,6611.53466796875,142,11.117636680603027,3.0,3,99
2021-09-10 15:30:00,Skype.exe,6126.72265625,189,8.59878921508789,3.0,3,99
2021-09-10 16:00:00,explorer.exe,6724.7080078125,189,7.688035488128662,3.0,3,99
2021-09-10 16:30:00,explorer.exe,5356.8974609375,189,5.556324005126953,3.0,2,99
2021-09-10 17:00:00,explorer.exe,3629.079345703125,101,4.794807434082031,2.0,2,99
2021-09-10 13:30:00,explorer.exe,6970.46923828125,95,11.2056884765625,0.0,2,100
2021-09-10 14:00:00,opera.exe,5929.46484375,214,12.546772003173828,2.0,2,100
2021-09-10 14:30:00,explorer.exe,4274.89892578125,323,10.86441135406494,2.0,2,100
2021-09-10 15:00:00,explorer.exe,2543.856201171875,214,8.204550743103027,2.0,2,100
2021-09-10 15:30:00,explorer.exe,3256.777587890625,361,8.572263717651367,2.0,2,100
2021-09-10 16:00:00,explorer.exe,3335.025634765625,87,5.605903625488281,2.0,2,100
2021-09-10 16:30:00,explorer.exe,1395.7166748046875,87,3.878340244293213,2.0,2,100
2021-09-10 17:00:00,explorer.exe,2309.07080078125,87,5.239750862121582,2.0,2,100
2021-09-10 13:30:00,brave.exe,6284.04833984375,118,11.987305641174316,0.0,3,101
2021-09-10 14:00:00,brave.exe,6349.24609375,118,12.582087516784668,3.0,3,101
2021-09-10 14:30:00,brave.exe,5196.87255859375,189,9.55105686187744,3.0,3,101
2021-09-10 15:00:00,opera.exe,3592.8427734375,109,12.274094581604004,3.0,3,101
2021-09-10 15:30:00,explorer.exe,2627.909423828125,87,7.544626712799072,3.0,2,101
2021-09-10 16:00:00,explorer.exe,1699.498779296875,87,5.463421821594238,2.0,2,101
2021-09-10 16:30:00,explorer.exe,1426.853271484375,87,5.163833618164063,2.0,2,101
2021-09-10 17:00:00,explorer.exe,986.1021728515624,87,4.2301025390625,2.0,2,101
2021-09-10 13:30:00,brave.exe,5959.46923828125,181,11.176610946655272,0.0,3,102
2021-09-10 14:00:00,opera.exe,6082.05224609375,181,12.08029079437256,3.0,2,102
2021-09-10 14:30:00,brave.exe,5835.361328125,214,12.193659782409668,2.0,3,102
2021-09-10 15:00:00,opera.exe,5151.900390625,144,10.661920547485352,3.0,3,102
2021-09-10 15:30:00,opera.exe,4662.50439453125,189,9.974910736083984,3.0,3,102
2021-09-10 16:00:00,explorer.exe,4808.1796875,189,7.1129469871521,3.0,2,102
2021-09-10 16:30:00,explorer.exe,2378.024658203125,87,8.696401596069336,2.0,2,102
2021-09-10 17:00:00,explorer.exe,1632.311767578125,87,9.404014587402344,2.0,2,102
2021-09-10 13:30:00,brave.exe,6102.244140625,200,13.5520658493042,0.0,3,103
2021-09-10 14:00:00,brave.exe,6760.09814453125,181,13.063274383544922,3.0,3,103
2021-09-10 14:30:00,brave.exe,7207.06103515625,171,13.85147190093994,3.0,3,103
2021-09-10 15:00:00,brave.exe,6996.78125,142,12.06258773803711,3.0,3,103
2021-09-10 15:30:00,brave.exe,5305.5625,181,10.99971866607666,3.0,3,103
2021-09-10 16:00:00,opera.exe,3695.2841796875,181,9.076658248901367,3.0,1,103
2021-09-10 16:30:00,explorer.exe,2807.64794921875,144,10.115360260009766,1.0,1,103
2021-09-10 17:00:00,explorer.exe,2552.893798828125,87,5.451776504516602,1.0,2,103
2021-09-10 13:30:00,opera.exe,4977.681640625,181,12.618864059448242,0.0,1,104
2021-09-10 14:00:00,explorer.exe,2953.13916015625,136,11.531972885131836,1.0,1,104
2021-09-10 14:30:00,explorer.exe,4008.591796875,87,7.952789783477783,1.0,2,104
2021-09-10 15:00:00,explorer.exe,3478.54736328125,87,4.5851030349731445,2.0,2,104
2021-09-10 15:30:00,explorer.exe,2541.19091796875,87,3.65126371383667,2.0,2,104
2021-09-10 16:00:00,explorer.exe,1717.823486328125,87,2.778327465057373,2.0,2,104
2021-09-10 16:30:00,explorer.exe,2111.069091796875,87,2.453016519546509,2.0,2,104
2021-09-10 17:00:00,explorer.exe,3869.580078125,87,2.4502439498901367,2.0,2,104
2021-09-10 13:30:00,explorer.exe,5091.89013671875,434,11.6403226852417,0.0,2,105
2021-09-10 14:00:00,explorer.exe,3274.4560546875,87,6.200830459594727,2.0,2,105
2021-09-10 14:30:00,explorer.exe,1121.4903564453125,87,3.3559722900390625,2.0,2,105
2021-09-10 15:00:00,explorer.exe,774.5570068359375,87,2.807767868041992,2.0,2,105
2021-09-10 15:30:00,explorer.exe,626.4721069335938,87,2.4222145080566406,2.0,2,105
2021-09-10 16:00:00,explorer.exe,773.981689453125,87,2.386939287185669,2.0,2,105
2021-09-10 16:30:00,explorer.exe,1619.23828125,87,2.6877808570861816,2.0,2,105
2021-09-10 17:00:00,explorer.exe,2685.864501953125,87,3.4396705627441406,2.0,2,105
2021-09-10 13:30:00,explorer.exe,4970.48876953125,87,7.5652055740356445,0.0,2,106
2021-09-10 14:00:00,explorer.exe,4921.3046875,189,6.885543346405029,2.0,2,106
2021-09-10 14:30:00,explorer.exe,3653.009033203125,87,8.783379554748535,2.0,2,106
2021-09-10 15:00:00,explorer.exe,3319.043701171875,87,8.19500732421875,2.0,2,106
2021-09-10 15:30:00,explorer.exe,3620.916748046875,87,9.925660133361816,2.0,2,106
2021-09-10 16:00:00,explorer.exe,2254.62841796875,87,9.43331527709961,2.0,2,106
2021-09-10 16:30:00,explorer.exe,1962.1527099609373,483,13.060972213745115,2.0,2,106
2021-09-10 17:00:00,explorer.exe,1677.7972412109375,483,8.847925186157227,2.0,2,106
2021-09-10 13:30:00,explorer.exe,3827.3056640625,214,9.320724487304688,0.0,3,107
2021-09-10 14:00:00,brave.exe,5230.5439453125,181,13.264968872070312,3.0,3,107
2021-09-10 14:30:00,opera.exe,4202.69140625,181,13.321772575378418,3.0,3,107
2021-09-10 15:00:00,opera.exe,4330.04736328125,142,10.79514980316162,3.0,3,107
2021-09-10 15:30:00,opera.exe,3938.955322265625,214,10.69241428375244,3.0,1,107
2021-09-10 16:00:00,explorer.exe,1655.2294921875,144,9.552388191223145,1.0,1,107
2021-09-10 16:30:00,explorer.exe,1338.10986328125,87,8.150138854980469,1.0,2,107
2021-09-10 17:00:00,explorer.exe,1076.3311767578125,87,6.710386753082275,2.0,2,107
2021-09-10 13:30:00,explorer.exe,6306.560546875,214,9.810855865478516,0.0,3,108
2021-09-10 14:00:00,explorer.exe,4898.423828125,87,8.67323112487793,3.0,2,108
2021-09-10 14:30:00,explorer.exe,4396.88623046875,87,8.023336410522461,2.0,2,108
2021-09-10 15:00:00,explorer.exe,2641.3095703125,87,7.343946933746338,2.0,2,108
2021-09-10 15:30:00,explorer.exe,1097.9036865234375,87,4.329301834106445,2.0,2,108
2021-09-10 16:00:00,explorer.exe,1422.3739013671875,87,3.2731916904449463,2.0,2,108
2021-09-10 16:30:00,explorer.exe,1753.755615234375,87,2.464325428009033,2.0,2,108
2021-09-10 17:00:00,explorer.exe,3468.81298828125,87,2.826650381088257,2.0,2,108
2021-09-10 13:30:00,brave.exe,7226.6240234375,181,13.558523178100586,0.0,3,109
2021-09-10 14:00:00,opera.exe,5974.93505859375,200,14.252473831176758,3.0,3,109
2021-09-10 14:30:00,opera.exe,5892.65234375,200,12.87424087524414,3.0,3,109
2021-09-10 15:00:00,opera.exe,3972.626220703125,214,10.756134033203123,3.0,3,109
2021-09-10 15:30:00,explorer.exe,4586.197265625,87,9.244330406188965,3.0,2,109
2021-09-10 16:00:00,explorer.exe,5594.505859375,197,9.09826374053955,2.0,2,109
2021-09-10 16:30:00,explorer.exe,3594.15966796875,87,7.826140880584717,2.0,2,109
2021-09-10 17:00:00,explorer.exe,2984.087890625,87,6.363864898681641,2.0,2,109
2021-09-10 13:30:00,opera.exe,4082.640625,200,14.129355430603027,0.0,2,110
2021-09-10 14:00:00,explorer.exe,2969.7607421875,57,12.768519401550291,2.0,2,110
2021-09-10 14:30:00,explorer.exe,2296.104248046875,87,12.067655563354492,2.0,2,110
2021-09-10 15:00:00,explorer.exe,2475.282470703125,87,8.005155563354492,2.0,2,110
2021-09-10 15:30:00,explorer.exe,2595.1865234375,87,4.132214546203613,2.0,2,110
2021-09-10 16:00:00,explorer.exe,1520.1734619140625,87,3.541170120239258,2.0,2,110
2021-09-10 16:30:00,explorer.exe,1903.1656494140625,87,3.2508668899536133,2.0,2,110
2021-09-10 17:00:00,explorer.exe,3073.13134765625,87,3.096405267715454,2.0,2,110
2021-09-10 13:30:00,explorer.exe,5312.61767578125,361,8.464197158813477,0.0,2,111
2021-09-10 14:00:00,explorer.exe,4009.692626953125,361,8.294242858886719,2.0,2,111
2021-09-10 14:30:00,explorer.exe,3606.228759765625,87,7.478070735931396,2.0,2,111
2021-09-10 15:00:00,explorer.exe,4135.47509765625,87,4.664690971374512,2.0,2,111
2021-09-10 15:30:00,explorer.exe,2336.947021484375,87,5.050893783569336,2.0,2,111
2021-09-10 16:00:00,explorer.exe,4420.16455078125,87,4.192201614379883,2.0,2,111
2021-09-10 16:30:00,explorer.exe,3184.13134765625,87,5.286538124084473,2.0,2,111
2021-09-10 17:00:00,explorer.exe,3663.20361328125,87,4.5463972091674805,2.0,2,111
2021-09-10 13:30:00,explorer.exe,4118.5947265625,189,8.020051956176758,0.0,2,112
2021-09-10 14:00:00,explorer.exe,3698.7529296875,101,6.292118072509766,2.0,2,112
2021-09-10 14:30:00,explorer.exe,1865.3045654296875,87,4.740822792053223,2.0,2,112
2021-09-10 15:00:00,explorer.exe,1573.263427734375,87,5.064349174499512,2.0,2,112
2021-09-10 15:30:00,explorer.exe,1886.2607421875,87,4.86766242980957,2.0,2,112
2021-09-10 16:00:00,explorer.exe,1730.6322021484375,434,9.136651992797852,2.0,2,112
2021-09-10 16:30:00,explorer.exe,2131.807373046875,57,12.864361763000488,2.0,2,112
2021-09-10 17:00:00,explorer.exe,3520.151123046875,57,16.511030197143555,2.0,2,112
2021-09-10 13:30:00,explorer.exe,4383.01025390625,189,8.177444458007812,0.0,2,113
2021-09-10 14:00:00,explorer.exe,2440.4892578125,87,4.984678745269775,2.0,2,113
2021-09-10 14:30:00,explorer.exe,1026.103515625,87,5.879638195037842,2.0,2,113
2021-09-10 15:00:00,explorer.exe,1650.731201171875,87,5.543365955352783,2.0,2,113
2021-09-10 15:30:00,explorer.exe,984.371337890625,87,3.9297609329223633,2.0,2,113
2021-09-10 16:00:00,explorer.exe,2606.350341796875,7,8.03941822052002,2.0,2,113
2021-09-10 16:30:00,explorer.exe,4346.82421875,434,10.341268539428713,2.0,2,113
2021-09-10 17:00:00,explorer.exe,4726.1435546875,57,11.349281311035156,2.0,2,113
2021-09-10 13:30:00,explorer.exe,3911.51708984375,189,9.32498550415039,0.0,2,114
2021-09-10 14:00:00,explorer.exe,2808.133544921875,87,7.127375602722168,2.0,2,114
2021-09-10 14:30:00,explorer.exe,1168.564208984375,87,7.016542434692383,2.0,2,114
2021-09-10 15:00:00,explorer.exe,1263.2076416015625,434,11.57809066772461,2.0,2,114
2021-09-10 15:30:00,explorer.exe,1950.8570556640625,87,10.133962631225586,2.0,2,114
2021-09-10 16:00:00,explorer.exe,2292.2763671875,87,10.784810066223145,2.0,2,114
2021-09-10 16:30:00,opera.exe,1852.3648681640625,57,13.94611644744873,2.0,2,114
2021-09-10 17:00:00,opera.exe,2145.0029296875,57,15.072391510009766,2.0,2,114
2021-09-10 13:30:00,explorer.exe,3916.53466796875,434,11.046127319335938,0.0,2,115
2021-09-10 14:00:00,explorer.exe,3323.383544921875,434,8.968852996826172,2.0,2,115
2021-09-10 14:30:00,explorer.exe,3239.041259765625,87,6.125005722045898,2.0,2,115
2021-09-10 15:00:00,explorer.exe,3171.0693359375,87,3.221571683883667,2.0,2,115
2021-09-10 15:30:00,explorer.exe,1923.0830078125,87,2.715359687805176,2.0,2,115
2021-09-10 16:00:00,explorer.exe,1606.61376953125,87,2.499359369277954,2.0,2,115
2021-09-10 16:30:00,explorer.exe,2699.786865234375,87,2.630099058151245,2.0,2,115
2021-09-10 17:00:00,explorer.exe,2956.7626953125,87,2.863426685333252,2.0,2,115
2021-09-10 13:30:00,explorer.exe,3803.449462890625,87,7.515994548797607,0.0,2,116
2021-09-10 14:00:00,explorer.exe,2194.08544921875,87,5.200016975402832,2.0,2,116
2021-09-10 14:30:00,explorer.exe,1795.756591796875,87,5.181982040405273,2.0,2,116
2021-09-10 15:00:00,explorer.exe,2293.602294921875,87,3.404137134552002,2.0,2,116
2021-09-10 15:30:00,explorer.exe,2465.110107421875,87,2.8106932640075684,2.0,2,116
2021-09-10 16:00:00,explorer.exe,4645.25341796875,87,2.9336090087890625,2.0,2,116
2021-09-10 16:30:00,explorer.exe,7488.4931640625,87,5.307923316955566,2.0,2,116
2021-09-10 17:00:00,explorer.exe,5509.3974609375,87,5.484911918640137,2.0,2,116
2021-09-10 13:30:00,explorer.exe,5043.15234375,197,8.8021821975708,0.0,2,117
2021-09-10 14:00:00,explorer.exe,2948.361083984375,197,6.537759780883789,2.0,2,117
2021-09-10 14:30:00,explorer.exe,3488.961669921875,87,4.986438751220703,2.0,2,117
2021-09-10 15:00:00,explorer.exe,2898.122314453125,87,3.74918794631958,2.0,2,117
2021-09-10 15:30:00,explorer.exe,2753.768310546875,87,7.414059638977051,2.0,2,117
2021-09-10 16:00:00,explorer.exe,2571.823974609375,87,5.936810493469238,2.0,2,117
2021-09-10 16:30:00,explorer.exe,2437.928955078125,87,6.973945140838623,2.0,2,117
2021-09-10 17:00:00,explorer.exe,2517.385498046875,243,7.892290115356445,2.0,2,117
2021-09-10 13:30:00,explorer.exe,3469.62060546875,87,8.529077529907227,0.0,2,118
2021-09-10 14:00:00,explorer.exe,2231.644775390625,87,6.845307350158691,2.0,2,118
2021-09-10 14:30:00,explorer.exe,1106.3040771484375,87,3.239674568176269,2.0,2,118
2021-09-10 15:00:00,explorer.exe,917.4927978515624,87,3.0046634674072266,2.0,2,118
2021-09-10 15:30:00,explorer.exe,1069.4229736328125,87,4.288583755493164,2.0,2,118
2021-09-10 16:00:00,explorer.exe,1735.465087890625,33,7.592712879180908,2.0,1,118
